id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
4029,4728,Ikitatikichi,"Make an example of Sprinkledinkle, the Clown. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Galerka,/datum/objective/target/harm,Clown,""
4030,4728,Ikitatikichi,Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
4031,4728,Ikitatikichi,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
4032,4728,Ikitatikichi,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4033,4729,Kaela Pratt,"Assassinate Kennzi Merriman, the Roboticist.",SUCCESS,Kennzi Merriman,/datum/objective/target/assassinate,Roboticist,Traitor
4034,4729,Kaela Pratt,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4035,4730,Max Russell,Put the head of Kakotika in biogel can and steal it.,FAIL,Kakotika,/datum/objective/target/dehead,Chaplain,""
4036,4730,Max Russell,"Make an example of Adam Smail, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Adam Smail,/datum/objective/target/harm,Security Officer,""
4037,4730,Max Russell,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4038,4731,Seneca Stephenson,Steal the hypospray.,SUCCESS,"",/datum/objective/steal,"",""
4039,4731,Seneca Stephenson,Steal a sample of slime extract.,FAIL,"",/datum/objective/steal,"",""
4040,4731,Seneca Stephenson,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
4041,4731,Seneca Stephenson,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4042,4738,Liam O'Shea,"Make an example of Kenzi Merriman, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Kenzi Merriman,/datum/objective/target/harm,Shaft Miner,Traitor
4043,4738,Liam O'Shea,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
4044,4738,Liam O'Shea,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
4045,4738,Liam O'Shea,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4046,4739,Kenzi Merriman,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
4047,4739,Kenzi Merriman,Put the head of Renis Dagina in biogel can and steal it.,SUCCESS,Renis Dagina,/datum/objective/target/dehead,Research Assistant,""
4048,4739,Kenzi Merriman,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4049,4740,Emilia Wong,"Assassinate Joseph Daedrowe, the Research Assistant.",SUCCESS,Joseph Daedrowe,/datum/objective/target/assassinate,Research Assistant,""
4050,4740,Emilia Wong,Steal a head of security's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4051,4740,Emilia Wong,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
4052,4740,Emilia Wong,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4053,4741,Zagyg the Sorcelator,"Assassinate Jason Snyder, the Test Subject.",FAIL,Jason Snyder,/datum/objective/target/assassinate,Test Subject,Traitor
4054,4741,Zagyg the Sorcelator,Steal the captain's antique laser gun.,SUCCESS,"",/datum/objective/steal,"",""
4055,4741,Zagyg the Sorcelator,Steal a piece of corgi meat.,FAIL,"",/datum/objective/steal,"",""
4056,4741,Zagyg the Sorcelator,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4057,4742,Jason Snyder,"Assassinate Ivan Huga, the Security Cadet.",SUCCESS,Ivan Huga,/datum/objective/target/assassinate,Security Cadet,""
4058,4742,Jason Snyder,Steal a sample of slime extract.,FAIL,"",/datum/objective/steal,"",""
4059,4742,Jason Snyder,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
4060,4742,Jason Snyder,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4061,4743,Isaiah Vader,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
4062,4743,Isaiah Vader,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4063,4744,Gleb Vinni,"Assassinate Lion Remark, the Scientist.",FAIL,Lion Remark,/datum/objective/target/assassinate,Scientist,""
4064,4744,Gleb Vinni,"Make an example of Ivan Huga, the Security Cadet. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Ivan Huga,/datum/objective/target/harm,Security Cadet,""
4065,4744,Gleb Vinni,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4066,4745,Ron,"Assassinate Larry Barret, the Janitor.",FAIL,Larry Barret,/datum/objective/target/assassinate,Janitor,""
4067,4745,Ron,"Assassinate Ivan Huga, the Security Cadet.",SUCCESS,Ivan Huga,/datum/objective/target/assassinate,Security Cadet,""
4068,4745,Ron,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4069,4745,Ron,Do not allow any organic lifeforms to escape on the shuttle alive.,FAIL,"",/datum/objective/block,"",""
4070,4757,Rafael Sunders,"Make an example of Richard Davies, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Richard Davies,/datum/objective/target/harm,Security Officer,""
4071,4757,Rafael Sunders,"Make an example of Tyler Dean, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Tyler Dean,/datum/objective/target/harm,Test Subject,""
4072,4757,Rafael Sunders,"Make an example of Sofia Hoston, the Head of Security. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Sofia Hoston,/datum/objective/target/harm,Head of Security,""
4073,4757,Rafael Sunders,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4074,4758,Sigma O'Neill,"Make an example of Liam O'Shea, the Roboticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Liam O'Shea,/datum/objective/target/harm,Roboticist,""
4075,4758,Sigma O'Neill,"Assassinate Rick Shorts, the Test Subject.",SUCCESS,Rick Shorts,/datum/objective/target/assassinate,Test Subject,""
4076,4758,Sigma O'Neill,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4077,4763,Anna Smith,"Make an example of Tahikaeeti, the Janitor. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Tahikaeeti,/datum/objective/target/harm,Janitor,""
4078,4763,Anna Smith,Hijack the emergency shuttle by escaping alone.,FAIL,"",/datum/objective/hijack,"",""
4079,4764,Nikolay Gorgulov,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
4080,4764,Nikolay Gorgulov,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4081,4765,Primary 8456,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4082,4765,Primary 8456,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4083,4765,Primary 8456,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4084,4766,Secondary 8540,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4085,4766,Secondary 8540,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4086,4766,Secondary 8540,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4087,4767,Tertiary 1447,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4088,4767,Tertiary 1447,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4089,4767,Tertiary 1447,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4090,4768,Tertiary 3985,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4091,4768,Tertiary 3985,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4092,4768,Tertiary 3985,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4093,4769,Tertiary 5200,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4094,4769,Tertiary 5200,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4095,4769,Tertiary 5200,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4096,4770,Georg Selinof,Replace all normal windows with reinforced windows.,SUCCESS,"",/datum/objective/abductee/window,"",""
4263,4890,Secondary 3274,Reproduce at least once.,SUCCESS,"",/datum/objective/borer_reproduce,"",""
4097,4771,Kshchis'san Nsia,You know that Clown has perished. Call them from the spirit realm.,SUCCESS,"",/datum/objective/abductee/calling,"",""
4098,4772,Rafael Sunders,"Make an example of Tom Kazansky, the Chef. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Tom Kazansky,/datum/objective/target/harm,Chef,""
4099,4772,Rafael Sunders,"Make an example of Logan Sealis, the Warden. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Logan Sealis,/datum/objective/target/harm,Warden,""
4100,4772,Rafael Sunders,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4101,4772,Rafael Sunders,Hijack the emergency shuttle by escaping alone.,FAIL,"",/datum/objective/hijack,"",""
4102,4773,Gerss Pharengeit,Capture someone.,SUCCESS,"",/datum/objective/abductee/capture,"",""
4103,4774,Anatoly Oktyabrsky,Conduct a seance with the spirits of the afterlife.,SUCCESS,"",/datum/objective/abductee/ghosts,"",""
4104,4775,Albina Djamaeva,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4105,4779,Kaylie Pennington,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4106,4780,Morgan Yagg,"Assassinate Andrew Lennix, the Security Officer.",SUCCESS,Andrew Lennix,/datum/objective/target/assassinate,Security Officer,""
4107,4780,Morgan Yagg,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
4108,4780,Morgan Yagg,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
4109,4780,Morgan Yagg,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4110,4781,Isaiah Vader,Put the head of Spencer McShain in biogel can and steal it.,FAIL,Spencer McShain,/datum/objective/target/dehead,Station Engineer,""
4111,4781,Isaiah Vader,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4112,4782,Dominick Pycroft,Put the head of Malcolm Richards in biogel can and steal it.,FAIL,Malcolm Richards,/datum/objective/target/dehead,Station Engineer,""
4113,4782,Dominick Pycroft,Put the head of Philipp Smith in biogel can and steal it.,SUCCESS,Philipp Smith,/datum/objective/target/dehead,Scientist,""
4114,4782,Dominick Pycroft,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4115,4787,John Parker,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
4116,4787,John Parker,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
4117,4787,John Parker,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4118,4801,Primary 2186,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4119,4801,Primary 2186,Reproduce at least once.,SUCCESS,"",/datum/objective/borer_reproduce,"",""
4120,4801,Primary 2186,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4121,4802,Secondary 3758,Survive in a host until the end of the round.,SUCCESS,"",/datum/objective/borer_survive,"",""
4122,4802,Secondary 3758,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4123,4802,Secondary 3758,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4124,4805,Urza the Powerful,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4125,4805,Urza the Powerful,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
4126,4805,Urza the Powerful,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
4127,4805,Urza the Powerful,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4128,4806,Rachel Donovan,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
4129,4806,Rachel Donovan,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4130,4807,John Parker,Steal an RCD.,SUCCESS,"",/datum/objective/steal,"",""
4131,4807,John Parker,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4132,4807,John Parker,"Assassinate Kenneth Harrow, the Xenobiologist.",FAIL,Kenneth Harrow,/datum/objective/target/assassinate,Xenobiologist,""
4133,4807,John Parker,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4134,4808,Makskim Shomski,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
4135,4808,Makskim Shomski,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4136,4809,Makskim Shomski,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
4137,4809,Makskim Shomski,"Make an example of Trip Sandys, the Recycler. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Trip Sandys,/datum/objective/target/harm,Recycler,""
4138,4809,Makskim Shomski,"Make an example of Marat Werner, the Cargo Technician. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Marat Werner,/datum/objective/target/harm,Cargo Technician,""
4139,4809,Makskim Shomski,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4140,4810,Titana Katon,Steal an RCD.,SUCCESS,"",/datum/objective/steal,"",""
4141,4810,Titana Katon,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4142,4811,Loreto Bunten,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4143,4811,Loreto Bunten,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4144,4814,The Space-Time Controller,"Assassinate Rex Belov, the Janitor.",FAIL,Rex Belov,/datum/objective/target/assassinate,Janitor,""
4145,4814,The Space-Time Controller,"Assassinate Max Russell, the Scientist.",FAIL,Max Russell,/datum/objective/target/assassinate,Scientist,Traitor
4146,4814,The Space-Time Controller,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4147,4815,Max Russell,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
4148,4815,Max Russell,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4149,4816,Arleen Morris,"Make an example of Igor Korotkov, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Igor Korotkov,/datum/objective/target/harm,Security Officer,""
4150,4816,Arleen Morris,Steal a research director's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4151,4816,Arleen Morris,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
4152,4816,Arleen Morris,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4153,4825,Quiwz'xu Qox,"Make an example of Denis Denisenko, the Station Engineer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Denis Denisenko,/datum/objective/target/harm,Station Engineer,""
4154,4825,Quiwz'xu Qox,"Assassinate Sshakshes Shina, the Security Officer.",FAIL,Sshakshes Shina,/datum/objective/target/assassinate,Security Officer,""
4155,4825,Quiwz'xu Qox,Steal a piece of corgi meat.,FAIL,"",/datum/objective/steal,"",""
4156,4825,Quiwz'xu Qox,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4157,4826,Gatatikikichakiya,"Make an example of Colton Moore, the Quartermaster. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Colton Moore,/datum/objective/target/harm,Quartermaster,Traitor
4158,4826,Gatatikikichakiya,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4159,4827,Colton Moore,"Make an example of Ruben Foster, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Ruben Foster,/datum/objective/target/harm,Shaft Miner,""
4160,4827,Colton Moore,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
4161,4827,Colton Moore,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4162,4828,M'ark M'rshan,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4163,4828,M'ark M'rshan,"Assassinate Marcus Linton, the Test Subject.",SUCCESS,Marcus Linton,/datum/objective/target/assassinate,Test Subject,""
4164,4828,M'ark M'rshan,"Assassinate Marcus Linton, the Test Subject.",SUCCESS,Marcus Linton,/datum/objective/target/assassinate,Test Subject,""
4165,4828,M'ark M'rshan,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4166,4831,Drill Gnoos,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
4167,4831,Drill Gnoos,"Assassinate Alexandra Eremina, the Mime.",SUCCESS,Alexandra Eremina,/datum/objective/target/assassinate,Mime,""
4168,4831,Drill Gnoos,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
4169,4831,Drill Gnoos,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4170,4832,Aleksei Rokosovski,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
4171,4832,Aleksei Rokosovski,"Assassinate Cristian Blyant, the Chaplain.",SUCCESS,Cristian Blyant,/datum/objective/target/assassinate,Chaplain,""
4172,4832,Aleksei Rokosovski,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
4173,4832,Aleksei Rokosovski,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4174,4833,Kaylie Pennington,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
4175,4833,Kaylie Pennington,"Assassinate Petr Metelsky, the Technical Assistant.",SUCCESS,Petr Metelsky,/datum/objective/target/assassinate,Technical Assistant,""
4176,4833,Kaylie Pennington,Steal a head of personnel's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4177,4833,Kaylie Pennington,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4178,4834,Rafael Sunders,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
4179,4834,Rafael Sunders,"Assassinate Byron Koepple, the Botanist.",FAIL,Byron Koepple,/datum/objective/target/assassinate,Botanist,""
4180,4834,Rafael Sunders,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
4181,4834,Rafael Sunders,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4182,4835,Hans Uberman,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
4183,4835,Hans Uberman,"Assassinate Alisa Don, the Psychiatrist.",FAIL,Alisa Don,/datum/objective/target/assassinate,Psychiatrist,""
4184,4835,Hans Uberman,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
4185,4835,Hans Uberman,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4186,4836,Sergey Labuda,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
4187,4836,Sergey Labuda,"Assassinate Byron Koepple, the Botanist.",FAIL,Byron Koepple,/datum/objective/target/assassinate,Botanist,""
4188,4836,Sergey Labuda,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4189,4836,Sergey Labuda,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4190,4837,Diego Button,"Assassinate Issar Hess, the Janitor.",FAIL,Issar Hess,/datum/objective/target/assassinate,Janitor,""
4191,4837,Diego Button,Steal a piece of corgi meat.,FAIL,"",/datum/objective/steal,"",""
4192,4837,Diego Button,"Make an example of Stanislav Brokk, the Xenoarchaeologist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Stanislav Brokk,/datum/objective/target/harm,Xenoarchaeologist,""
4193,4837,Diego Button,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4194,4848,Nikolay Gorgulov,"Assassinate Hasitihika, the Scientist.",SUCCESS,Hasitihika,/datum/objective/target/assassinate,Cyborg,""
4195,4848,Nikolay Gorgulov,"Make an example of Jung Prods, the Cargo Technician. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Jung Prods,/datum/objective/target/harm,Cargo Technician,""
4196,4848,Nikolay Gorgulov,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4197,4848,Nikolay Gorgulov,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4198,4849,Isaiah Vader,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
4199,4849,Isaiah Vader,Put the head of Thomas Leech in biogel can and steal it.,FAIL,Thomas Leech,/datum/objective/target/dehead,Librarian,""
4200,4849,Isaiah Vader,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4201,4850,Jose Bell,"Assassinate Yan Azist, the Medical Intern.",SUCCESS,Yan Azist,/datum/objective/target/assassinate,Medical Intern,""
4202,4850,Jose Bell,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
4203,4850,Jose Bell,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4204,4850,Jose Bell,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4205,4851,Al'tira Sh'konsen,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
4206,4851,Al'tira Sh'konsen,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
4207,4851,Al'tira Sh'konsen,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4208,4852,Жужалица,"Assassinate Isaac Woodward, the Scientist.",FAIL,Isaac Woodward,/datum/objective/target/assassinate,Scientist,""
4209,4852,Жужалица,"Assassinate Ivan Strelkov, the Security Officer.",FAIL,Ivan Strelkov,/datum/objective/target/assassinate,Security Officer,""
4210,4852,Жужалица,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
4211,4852,Жужалица,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4212,4853,Asimov,"Assassinate Wayne Adamms, the Security Cadet.",SUCCESS,Wayne Adamms,/datum/objective/target/assassinate,Security Cadet,""
4213,4853,Asimov,"Assassinate Mr.Honky, the Clown.",SUCCESS,Mr.Honky,/datum/objective/target/assassinate,Clown,""
4214,4853,Asimov,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4215,4861,Mr.Honky,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4216,4861,Mr.Honky,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4217,4862,Bailey Patel,"Make an example of Angel Hirleman, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Angel Hirleman,/datum/objective/target/harm,Shaft Miner,""
4218,4862,Bailey Patel,Steal the hypospray.,SUCCESS,"",/datum/objective/steal,"",""
4219,4862,Bailey Patel,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4220,4863,Blake Fisher,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4221,4863,Blake Fisher,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
4222,4863,Blake Fisher,"Make an example of Destra Shakit'ta, the Atmospheric Technician. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Destra Shakit'ta,/datum/objective/target/harm,Atmospheric Technician,""
4223,4863,Blake Fisher,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4224,4864,Emilia Wong,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
4225,4864,Emilia Wong,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4226,4865,Primary 2230,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4227,4865,Primary 2230,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4228,4865,Primary 2230,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4229,4879,Kaschei the Destroyer,"Assassinate Ulric Parker, the Roboticist.",FAIL,Ulric Parker,/datum/objective/target/assassinate,Roboticist,""
4230,4879,Kaschei the Destroyer,"Assassinate Katyusha Morozova, the Medical Doctor.",FAIL,Katyusha Morozova,/datum/objective/target/assassinate,Medical Doctor,""
4231,4879,Kaschei the Destroyer,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4232,4880,Herman Gibson,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4233,4880,Herman Gibson,"Assassinate Vichita'Hidanchi'Tichivata, the Scientist.",FAIL,Vichita'Hidanchi'Tichivata,/datum/objective/target/assassinate,Scientist,""
4234,4880,Herman Gibson,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4235,4881,Karrl Zarazof,"Make an example of Nikolai Naumov, the Mime. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Nikolai Naumov,/datum/objective/target/harm,Mime,""
4236,4881,Karrl Zarazof,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4237,4882,Nikita Bubencov,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
4238,4882,Nikita Bubencov,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4239,4883,Leroy White,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
4240,4883,Leroy White,Steal a nasa voidsuit.,SUCCESS,"",/datum/objective/steal,"",""
4241,4883,Leroy White,Steal an RCD.,SUCCESS,"",/datum/objective/steal,"",""
4242,4883,Leroy White,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4243,4884,Jose Butterfill,"Make an example of Steven Koolen, the Chief Medical Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Steven Koolen,/datum/objective/target/harm,Chief Medical Officer,""
4244,4884,Jose Butterfill,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4245,4884,Jose Butterfill,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4246,4885,Lim Al-Kuds,Steal a sample of slime extract.,SUCCESS,"",/datum/objective/steal,"",""
4247,4885,Lim Al-Kuds,"Assassinate M'ark M'rshan, the Detective.",SUCCESS,M'ark M'rshan,/datum/objective/target/assassinate,Detective,""
4248,4885,Lim Al-Kuds,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4249,4886,Porter Blackburn,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
4250,4886,Porter Blackburn,Steal 28 moles of phoron (full tank).,SUCCESS,"",/datum/objective/steal,"",""
4251,4886,Porter Blackburn,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4252,4887,Drill Gnoos,"Assassinate Bondrud Summy, the Internal Affairs Agent.",FAIL,Bondrud Summy,/datum/objective/target/assassinate,Internal Affairs Agent,""
