id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
608,1308,Revolution,"Capture, convert or exile from station Kuriu Qlio'kaf, the Chief Medical Officer. Assassinate if you have no choice.",SUCCESS,Kuriu Qlio'kaf,/datum/objective/target/rp_rev,Chief Medical Officer,""
609,1314,Revolution,"Capture, convert or exile from station Dell Conrad, the Chief Engineer. Assassinate if you have no choice.",SUCCESS,Dell Conrad,/datum/objective/target/rp_rev,Chief Engineer,Revolutionary
610,1314,Revolution,"Capture, convert or exile from station John Gardner, the Head of Personnel. Assassinate if you have no choice.",SUCCESS,John Gardner,/datum/objective/target/rp_rev,Head of Personnel,""
611,1314,Revolution,"Capture, convert or exile from station Drill Gnoos, the Chief Medical Officer. Assassinate if you have no choice.",SUCCESS,Drill Gnoos,/datum/objective/target/rp_rev,Chief Medical Officer,Revolutionary
612,1314,Revolution,"Capture, convert or exile from station Brycen Willey, the Head of Security. Assassinate if you have no choice.",SUCCESS,Brycen Willey,/datum/objective/target/rp_rev,Head of Security,""
613,1314,Revolution,"Capture, convert or exile from station Yui Nisimura, the Captain. Assassinate if you have no choice.",Error,Yui Nisimura,/datum/objective/target/rp_rev,Captain,""
614,1314,Revolution,"Capture, convert or exile from station Keith, the Research Director. Assassinate if you have no choice.",SUCCESS,Keith,/datum/objective/target/rp_rev,Research Director,Revolutionary
615,1317,Emergency Response Team,"уничтожить революционеров, эвакуировать оставшихся глав и лояльный экипаж",SUCCESS,"",/datum/objective/custom,"",""
616,1318,Vox Shoal,We are lacking in hardware. Steal a complete particle accelerator (6 components).,FAIL,"",/datum/objective/heist/loot,"",""
619,1324,Shadowlings,"Ascend to your true form by use of the Ascendance ability. This may only be used with 15 collective thralls, while hatched, and is unlocked with the Collective Mind ability.",FAIL,"",/datum/objective/enthrall,"",""
620,1326,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,FAIL,"",/datum/objective/cult/summon_narsie,"",""
621,1326,Cult Of Blood,Захватите не менее 5 отсеков станции с помощью руны захвата зон.,FAIL,"",/datum/objective/cult/capture_areas,"",""
622,1330,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
623,1332,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
624,1336,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
625,1337,Vox Shoal,"The Shoal has a need for Ilya Melyi, the Medical Doctor. Take them alive.",FAIL,Ilya Melyi,/datum/objective/target/kidnap,Medical Doctor,""
626,1337,Vox Shoal,We are lacking in hardware. Steal a complete particle accelerator (6 components).,FAIL,"",/datum/objective/heist/loot,"",""
627,1337,Vox Shoal,Ransack the station and escape with 150 glass.,FAIL,"",/datum/objective/heist/salvage,"",""
628,1337,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
629,1337,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
630,1339,Organized Crimes Department,Остановите действие банд на станции.,FAIL,"",/datum/objective/gang/destroy_gangs,"",""
631,1340,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
632,1340,Families,"Слушайте сюда, ребята. У меня есть план. Еще один балл в нашу копилку в этом дерьмовом маленьком гетто. Золотые слитки, друзья. Достаньте как можно больше золота! Распределите его между собой ради побега. Убедитесь, что у каждого есть хотя бы 1 слиток. После этого будет космическое манго на Таити. Просто немного поверь в себя.",FAIL,"",/datum/objective/gang/steal_gold,"",""
633,1341,Families,"Наберите больше очков, чем другие банды.",SUCCESS,"",/datum/objective/gang/points,"",""
634,1341,Families,"У нас начинает заканчиваться водка на базе. Братан, убедись, что у каждого нашего товарища будет емкость с этой божьей росой.",FAIL,"",/datum/objective/gang/save_bottle,"",""
635,1342,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
636,1342,Families,"Привее-еет, друзья! Нам нужно расширить наше влияние, ха! Сделайте Короля Мороза капитаном этого заведения! Либо можете пригласить настоящего Капитана к нам на борт, или Хи-ха, товарищ Джек Фрост, сами займите эту должность!",FAIL,"",/datum/objective/gang/become_captain,"",""
637,1344,Revolution,"Capture, convert or exile from station Fanzilia Clark, the Captain. Assassinate if you have no choice.",HALF,Fanzilia Clark,/datum/objective/target/rp_rev,Captain,""
638,1344,Revolution,"Capture, convert or exile from station Jose Butterfill, the Head of Personnel. Assassinate if you have no choice.",SUCCESS,Jose Butterfill,/datum/objective/target/rp_rev,Head of Personnel,""
639,1344,Revolution,"Capture, convert or exile from station Karen, the Chief Medical Officer. Assassinate if you have no choice.",FAIL,Karen,/datum/objective/target/rp_rev,Chief Medical Officer,""
640,1346,Organized Crimes Department,Остановите действие банд на станции.,FAIL,"",/datum/objective/gang/destroy_gangs,"",""
641,1347,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
642,1347,Families,"ТУННЕЛЬНЫЕ ЗМЕИ РУЛЯТ!!! Убедись, что все это знают, заставь хотя бы 25% людей на станции носить любую часть нашей униформы! ТУННЕЛЬНЫЕ ЗМЕИ РУЛЯТ!!!",FAIL,"",/datum/objective/gang/tunnel_snake,"",""
643,1348,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
644,1348,Families,"Привее-еет, друзья! Нам нужно расширить наше влияние, ха! Сделайте Короля Мороза капитаном этого заведения! Либо можете пригласить настоящего Капитана к нам на борт, или Хи-ха, товарищ Джек Фрост, сами займите эту должность!",SUCCESS,"",/datum/objective/gang/become_captain,"",""
645,1349,Families,"Наберите больше очков, чем другие банды.",SUCCESS,"",/datum/objective/gang/points,"",""
646,1349,Families,"У нас начинает заканчиваться водка на базе. Братан, убедись, что у каждого нашего товарища будет емкость с этой божьей росой.",FAIL,"",/datum/objective/gang/save_bottle,"",""
647,1356,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
648,1359,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
649,1361,Shadowlings,"Ascend to your true form by use of the Ascendance ability. This may only be used with 15 collective thralls, while hatched, and is unlocked with the Collective Mind ability.",FAIL,"",/datum/objective/enthrall,"",""
650,1368,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
651,1370,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
652,1371,Abductor Team,Experiment on 6 humans.,SUCCESS,"",/datum/objective/experiment,"",""
653,1376,Revolution,"Capture, convert or exile from station Thomas Wild, the Head of Personnel. Assassinate if you have no choice.",SUCCESS,Thomas Wild,/datum/objective/target/rp_rev,Head of Personnel,Revolutionary
654,1376,Revolution,"Capture, convert or exile from station Reuben Hunt, the Head of Security. Assassinate if you have no choice.",SUCCESS,Reuben Hunt,/datum/objective/target/rp_rev,Head of Security,""
655,1376,Revolution,"Capture, convert or exile from station Adam Sommer, the Captain. Assassinate if you have no choice.",SUCCESS,Adam Sommer,/datum/objective/target/rp_rev,Captain,""
656,1376,Revolution,"Capture, convert or exile from station Liam O'Shea, the Research Director. Assassinate if you have no choice.",SUCCESS,Liam O'Shea,/datum/objective/target/rp_rev,Research Director,""
657,1380,Revolution,"Capture, convert or exile from station Albina Steinau, the Head of Personnel. Assassinate if you have no choice.",HALF,Albina Steinau,/datum/objective/target/rp_rev,Head of Personnel,""
658,1380,Revolution,"Capture, convert or exile from station Curly Mens, the Research Director. Assassinate if you have no choice.",SUCCESS,Curly Mens,/datum/objective/target/rp_rev,Research Director,""
659,1380,Revolution,"Capture, convert or exile from station Cassian Winton, the Chief Medical Officer. Assassinate if you have no choice.",HALF,Cassian Winton,/datum/objective/target/rp_rev,Chief Medical Officer,""
660,1380,Revolution,"Capture, convert or exile from station Tate Benford, the Head of Security. Assassinate if you have no choice.",HALF,Tate Benford,/datum/objective/target/rp_rev,Head of Security,""
661,1380,Revolution,"Capture, convert or exile from station Otto Lange, the Captain. Assassinate if you have no choice.",SUCCESS,Otto Lange,/datum/objective/target/rp_rev,Captain,""
662,1382,Malf AI,Выпустить экспериментальный вирус NT-22666c/1.,SUCCESS,"",/datum/objective/custom,"",""
663,1384,Zobmies,Превратите всех людей на станции в зомби.,FAIL,"",/datum/objective/turn_into_zombie,"",""
664,1385,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
665,1387,Vox Shoal,We are lacking in hardware. Steal four energy guns.,SUCCESS,"",/datum/objective/heist/loot,"",""
666,1387,Vox Shoal,"The Shoal has a need for Howl Of The Winds, the Station Engineer. Take them alive.",SUCCESS,Howl Of The Winds,/datum/objective/target/kidnap,Station Engineer,""
667,1387,Vox Shoal,Ransack the station and escape with 150 metal.,FAIL,"",/datum/objective/heist/salvage,"",""
668,1387,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
669,1387,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
670,1390,Emergency Response Team,Устранить угрозы на станции,HALF,"",/datum/objective/custom,"",""
671,1393,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
672,1395,Emergency Response Team,Вернуть контроль над линкором,SUCCESS,"",/datum/objective/custom,"",""
673,1398,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
674,1399,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
675,1404,Revolution,"Capture, convert or exile from station Rafael Sunders, the Captain. Assassinate if you have no choice.",SUCCESS,Rafael Sunders,/datum/objective/target/rp_rev,Captain,""
676,1404,Revolution,"Capture, convert or exile from station Dell Conrad, the Chief Engineer. Assassinate if you have no choice.",SUCCESS,Dell Conrad,/datum/objective/target/rp_rev,Chief Engineer,""
677,1404,Revolution,"Capture, convert or exile from station Keegan Hunt, the Head of Personnel. Assassinate if you have no choice.",SUCCESS,Keegan Hunt,/datum/objective/target/rp_rev,Head of Personnel,""
678,1404,Revolution,"Capture, convert or exile from station Karen, the Chief Medical Officer. Assassinate if you have no choice.",SUCCESS,Karen,/datum/objective/target/rp_rev,Chief Medical Officer,""
679,1406,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
680,1407,Cult Of Blood,"Принесите в жертву Kronos Fanth, Security Officer.",FAIL,Kronos Fanth,/datum/objective/target/sacrifice,Security Officer,""
681,1407,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,FAIL,"",/datum/objective/cult/summon_narsie,"",""
682,1409,Organized Crimes Department,Остановите действие банд на станции.,SUCCESS,"",/datum/objective/gang/destroy_gangs,"",""
683,1410,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
684,1410,Families,"У меня есть ОЧЕНЬ ВЕСКИЕ ОСНОВАНИЯ полагать, что Captain на этой станции учился со мной в одном колледже! ПРОСЛЕДИТЕ, ЧТОБЫ ОН НЕ ПОКИНУЛ ЭТУ СТАНЦИЮ ЖИВЫМ, ПРИХВОСТНИ! МОГУЩЕСТВЕННЫЙ МОНАРХ ТРЕБУЕТ ЭТОГО!!!",FAIL,Kevin Stinger,/datum/objective/target/assassinate/kill_head,Captain,""
685,1411,Families,"Наберите больше очков, чем другие банды.",SUCCESS,"",/datum/objective/gang/points,"",""
686,1411,Families,"Мы хотим заключить сделку со свиньями из службы безопасности после этой смены. Мы чешем им спину, они чешут нашу. Понимаешь? Оградите сотрудников безопасности от любых неприятностей и убедитесь, что они будут живыми.",SUCCESS,"",/datum/objective/gang/protect_security,"",""
687,1412,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
688,1412,Families,"Привее-еет, друзья! Нам нужно расширить наше влияние, ха! Сделайте Короля Мороза капитаном этого заведения! Либо можете пригласить настоящего Капитана к нам на борт, или Хи-ха, товарищ Джек Фрост, сами займите эту должность!",FAIL,"",/datum/objective/gang/become_captain,"",""
689,1415,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
690,1417,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
691,1419,Alien Hivemind,Улей должен жить и размножаться. Ваша численность должна превосходить экипаж станции в 1.9 раз.,FAIL,"",/datum/objective/reproduct,"",""
692,1421,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
693,1434,Vox Shoal,We are lacking in hardware. Steal a Gravitational Singularity Generator.,SUCCESS,"",/datum/objective/heist/loot,"",""
694,1434,Vox Shoal,Ransack the station and escape with 150 metal.,SUCCESS,"",/datum/objective/heist/salvage,"",""
695,1434,Vox Shoal,"The Shoal has a need for M'ark M'rshan, the Roboticist. Take them alive.",FAIL,M'ark M'rshan,/datum/objective/target/kidnap,Roboticist,""
696,1434,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
697,1434,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
698,1436,Vox Shoal,Ransack the station and escape with 200 metal.,FAIL,"",/datum/objective/heist/salvage,"",""
699,1436,Vox Shoal,We are lacking in hardware. Steal a nuclear bomb.,SUCCESS,"",/datum/objective/heist/loot,"",""
700,1436,Vox Shoal,"The Shoal has a need for Seymour Briggs, the Roboticist. Take them alive.",FAIL,Seymour Briggs,/datum/objective/target/kidnap,Roboticist,""
701,1436,Vox Shoal,"Do not leave any Vox behind, alive or dead.",SUCCESS,"",/datum/objective/heist/inviolate_crew,"",""
702,1436,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,SUCCESS,"",/datum/objective/heist/inviolate_death,"",""
703,1452,Emergency Response Team,Help the station crew,SUCCESS,"",/datum/objective/custom,"",""
704,1453,Revolution,"Capture, convert or exile from station Liam O'Shea, the Chief Medical Officer. Assassinate if you have no choice.",SUCCESS,Liam O'Shea,/datum/objective/target/rp_rev,Chief Medical Officer,""
705,1453,Revolution,"Capture, convert or exile from station Horatio Highjack, the Head of Personnel. Assassinate if you have no choice.",HALF,Horatio Highjack,/datum/objective/target/rp_rev,Head of Personnel,""
706,1453,Revolution,"Capture, convert or exile from station Tyler Jones, the Research Director. Assassinate if you have no choice.",SUCCESS,Tyler Jones,/datum/objective/target/rp_rev,Research Director,Revolutionary
707,1455,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
708,1459,Shadowlings,"Ascend to your true form by use of the Ascendance ability. This may only be used with 15 collective thralls, while hatched, and is unlocked with the Collective Mind ability.",FAIL,"",/datum/objective/enthrall,"",""
709,1464,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 500 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
710,1465,Syndicate Operatives,Destroy the station with a nuclear device.,SUCCESS,"",/datum/objective/nuclear,"",""
711,1467,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
712,1472,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
713,1473,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
714,1477,Vox Shoal,Ransack the station and escape with 150 glass.,SUCCESS,"",/datum/objective/heist/salvage,"",""
715,1477,Vox Shoal,"The Shoal has a need for Isaac Fletcher, the Medical Doctor. Take them alive.",FAIL,Isaac Fletcher,/datum/objective/target/kidnap,Medical Doctor,""
716,1477,Vox Shoal,"Do not leave any Vox behind, alive or dead.",SUCCESS,"",/datum/objective/heist/inviolate_crew,"",""
717,1477,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
718,1482,Organized Crimes Department,Остановите действие банд на станции.,SUCCESS,"",/datum/objective/gang/destroy_gangs,"",""
719,1483,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
720,1483,Families,"У меня есть ОЧЕНЬ ВЕСКИЕ ОСНОВАНИЯ полагать, что Chief Engineer на этой станции учился со мной в одном колледже! ПРОСЛЕДИТЕ, ЧТОБЫ ОН НЕ ПОКИНУЛ ЭТУ СТАНЦИЮ ЖИВЫМ, ПРИХВОСТНИ! МОГУЩЕСТВЕННЫЙ МОНАРХ ТРЕБУЕТ ЭТОГО!!!",FAIL,Ray Wardle,/datum/objective/target/assassinate/kill_head,Chief Engineer,""
721,1484,Families,"Наберите больше очков, чем другие банды.",FAIL,"",/datum/objective/gang/points,"",""
722,1484,Families,"Слушайте сюда, ребята. У меня есть план. Еще один балл в нашу копилку в этом дерьмовом маленьком гетто. Золотые слитки, друзья. Достаньте как можно больше золота! Распределите его между собой ради побега. Убедитесь, что у каждого есть хотя бы 1 слиток. После этого будет космическое манго на Таити. Просто немного поверь в себя.",SUCCESS,"",/datum/objective/gang/steal_gold,"",""
723,1485,Families,"Наберите больше очков, чем другие банды.",SUCCESS,"",/datum/objective/gang/points,"",""
724,1485,Families,У нас тут у поставщика дури возникли некоторые проблемы. Чтобы ему помочь нужны бабки. Попытайтесь где-то найти хотя бы 2000 кредитов наличкой.,SUCCESS,"",/datum/objective/gang/rob_nt,"",""
725,1488,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
726,1488,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,SUCCESS,"",/datum/objective/cult/summon_narsie,"",""
727,1490,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
728,1490,Cult Of Blood,"Принесите в жертву Vincent Rahl, Security Cadet.",SUCCESS,Vincent Rahl,/datum/objective/target/sacrifice,Security Cadet,""
729,1490,Cult Of Blood,Призовите Нар-Си с помощью ритуала с пьедесталами на станции.,SUCCESS,"",/datum/objective/cult/summon_narsie,"",""
