id,root_id,name,mob_type,assigned_role,special_role,real_name,mind_name,death_x,death_y,death_z,time_of_death,from_suicide,last_attacker_name
29,49281,MANHATTAN,"",Clown,"",MANHATTAN,MANHATTAN,106,186,2,32946.5,0,Barry Collins
30,49281,Colten Weisgarber,"",Shaft Miner,"",Colten Weisgarber,Colten Weisgarber,150,100,2,47506.5,0,""
31,49281,Colten Weisgarber,"",Shaft Miner,"",Colten Weisgarber,Colten Weisgarber,150,101,2,48266.5,0,""
32,49281,Curly Mens,"",Security Officer,"",Curly Mens,Curly Mens,147,66,2,48326.5,0,Merk
33,49281,Jimmy Scott,"",Botanist,Traitor,Ferdinand Bellerofont,Ferdinand Bellerofont,145,103,2,51166.5,0,Merk
34,49282,Vlad Kuznetsov,"",Test Subject,"",Vlad Kuznetsov,Vlad Kuznetsov,110,145,2,37734.6015625,0,""
35,49282,Alan Ward,"",Scientist,"",Alan Ward,Alan Ward,171,52,5,119315,0,P.A.N
36,49282,Edgar Wice,"",Shaft Miner,"",Edgar Wice,Edgar Wice,128,96,2,149855,0,""
37,49282,Joseph Dreyfus,"",Recycler,"",Joseph Dreyfus,Joseph Dreyfus,108,117,2,188695,0,""
38,49283,Freddie Reed,"",Test Subject,"",Freddie Reed,Freddie Reed,92,113,2,26735.900390625,0,Jackson Taggart
39,49283,Unknown,"",Janitor,"",Jackson Taggart,Jackson Taggart,161,114,2,43395.8984375,0,Marci Blaysee
40,49283,Unknown (as Jackson Taggart),"",Janitor,"",Jackson Taggart,Jackson Taggart,159,108,2,62935.8984375,0,""
41,49284,Jack Armchairovich,"",Test Subject,"",Jack Armchairovich,Jack Armchairovich,103,141,2,8587,0,""
42,49284,Larry Barret,"",Shaft Miner,"",Larry Barret,Larry Barret,117,53,6,13987.400390625,0,""
43,49284,Tihahatayatikikahta,"",MODE,Vox Raider,Tihahatayatikikahta,Tihahatayatikikahta,127,60,2,14507.400390625,0,""
44,49284,maintenance drone (471),"",Cyborg,"",maintenance drone (471),maintenance drone (471),148,129,2,37487,0,Vincent Rahl
45,49284,Chichata,"",MODE,Vox Raider,Chichata,Chichata,122,52,2,40607.3984375,0,Chichahachikakachakahkah
46,49284,Unknown,"",MODE,Vox Raider,Chitayakiya,Chitayakiya,70,214,2,46947.3984375,0,Kaylie Pennington
1348,49435,Brave Fly,"",Shaft Miner,"",Brave Fly,Brave Fly,135,31,6,21603,0,""
1349,49435,Victor Blame,"",Shaft Miner,"",Victor Blame,Victor Blame,117,85,6,38863,0,""
1350,49436,Jack Willows,"",Psychiatrist,"",Jack Willows,Jack Willows,64,113,2,19816,0,""
1351,49436,Kaylie Pennington,"",Scientist,Traitor,Kaylie Pennington,Kaylie Pennington,56,119,2,19816.80078125,0,""
47,49284,Chichahachikakachakahkah,"",MODE,Vox Raider,Chichahachikakachakahkah,Chichahachikakachakahkah,68,214,2,47767.3984375,0,Kaylie Pennington
48,49284,maintenance drone (924),"",Cyborg,"",maintenance drone (924),maintenance drone (924),123,65,2,49027,0,""
49,49285,Aramsha Jarmack,"",Cargo Technician,"",Aramsha Jarmack,Aramsha Jarmack,153,110,2,7643.60009765625,0,""
50,49285,Kaede Klein,"",Xenoarchaeologist,"",Kaede Klein,Kaede Klein,123,141,2,11983.2001953125,0,Kenneth Harrow
51,49285,Kaede Klein,"",Xenoarchaeologist,"",Kaede Klein,Kaede Klein,147,111,2,13023.2001953125,0,Kenneth Harrow
52,49285,Russell Hall,"",Virologist,"",Russell Hall,Russell Hall,157,86,2,13454,0,""
53,49285,G.O.O.D.,"",Cyborg,"",G.O.O.D.,PBU-365,155,92,2,0,0,""
54,49285,Merk,"",Cyborg,"",Merk,Merk Asacris,155,90,2,0,0,""
55,49285,Keegan Hunt,"",Security Officer,"",Keegan Hunt,Keegan Hunt,155,92,2,19207.599609375,0,Merk
56,49285,Radik Kuzakin,"",Head of Security,"",Radik Kuzakin,Radik Kuzakin,156,92,2,19744.80078125,0,""
57,49285,Thomas Leech,"",Cargo Technician,"",Thomas Leech,Thomas Leech,156,95,2,20123.19921875,0,""
58,49285,Nikolay Gorgulov,"",Chaplain,"",Nikolay Gorgulov,Nikolay Gorgulov,154,95,2,20243.599609375,0,Nikolay Gorgulov
59,49285,Nikolay Gorgulov,"",Chaplain,"",Nikolay Gorgulov,Nikolay Gorgulov,147,111,2,24264.400390625,0,Nikolay Gorgulov
60,49285,Thomas Leech,"",Cargo Technician,"",Thomas Leech,Thomas Leech,153,111,2,24343.599609375,0,Theodore Glasgow
61,49285,Cy Black,"",Scientist,"",Cy Black,Cy Black,223,163,3,25403.599609375,0,Unknown (as Leroy White)
62,49285,Pablo Zalack,"",Quartermaster,"",Pablo Zalack,Pablo Zalack,64,165,2,31594.400390625,0,""
63,49285,Brodie McDonald,"",Test Subject,"",Brodie McDonald,Brodie McDonald,150,123,2,32143.599609375,0,Dennis Greene
64,49285,Nikita Bubencov,"",Chef,"",Nikita Bubencov,Nikita Bubencov,82,130,2,34240.3984375,0,""
65,49285,Larry Barret,"",Shaft Miner,"",Larry Barret,Larry Barret,131,79,6,35484.3984375,0,Larry Barret
66,49285,maintenance drone (275),"",Cyborg,"",maintenance drone (275),maintenance drone (275),172,68,6,40463.19921875,0,""
67,49285,Nick Fox,"",Technical Assistant,"",Nick Fox,Nick Fox,161,72,6,44903.6015625,0,Lion Remark
68,49285,Henry Dolton,"",Shaft Miner,"",Henry Dolton,Henry Dolton,70,142,2,46483.6015625,0,""
69,49285,Brodie McDonald,"",Test Subject,"",Brodie McDonald,Brodie McDonald,96,133,2,52983.19921875,0,Curly Mens
70,49285,Myron Demetrios (as Drill Gnoos),"",Janitor,"",Myron Demetrios,Myron Demetrios,73,142,2,55683.19921875,0,Adamantine Golem (44) (as Nikita Bubencov)
71,49287,Xander Morris,"",Test Subject,"",Xander Morris,Xander Morris,150,100,2,25358.5,1,""
72,49287,Ninja,"",default,"",Ninja,Ninja,187,194,4,31737.69921875,0,""
73,49287,Ra'jir Ashar,"",Clown,"",Neroder,Neroder,63,170,3,42573.69921875,0,""
74,49288,Brodie McDonald,"",Warden,"",Brodie McDonald,Brodie McDonald,148,161,2,4348.39990234375,0,""
75,49288,Osmund Dennis,"",Test Subject,"",Osmund Dennis,Osmund Dennis,111,85,2,4708,0,""
76,49288,Alfred Addison,"",Scientist,"",Alfred Addison,Alfred Addison,158,150,2,5308.39990234375,0,""
77,49288,Anatoly Oktyabrsky,"",Technical Assistant,"",Anatoly Oktyabrsky,Anatoly Oktyabrsky,113,87,2,8388.7998046875,0,Paral Dune
78,49288,Merk,"",Cyborg,"",Merk,Merk Asacris,116,88,2,0,0,""
79,49288,Ink Void,"",Shaft Miner,"",Ink Void,Ink Void,68,79,6,9488.400390625,0,""
1352,49436,podkid (821) (as Unknown),"",default,"",podkid (821),podkid (821),65,113,2,19936,0,Lici
1353,49436,Conner Lineman,"",Security Officer,"",Conner Lineman,Conner Lineman,55,121,2,19976.400390625,0,Gorlex Maradeurs Operative
1354,49436,Oldman Kirsan,"",Mime,"",Oldman Kirsan,Oldman Kirsan,61,113,2,20936,0,podkid (821)
1355,49436,Fanzilia Clark,"",Paramedic,Traitor,Fanzilia Clark,Fanzilia Clark,46,140,2,20976.400390625,0,""
1356,49436,Stefan Ridus,"",Test Subject,"",Stefan Ridus,Stefan Ridus,45,132,2,21056,0,""
1357,49436,Jesus Gogovich,"",Security Officer,"",Jesus Gogovich,Jesus Gogovich,44,131,2,21116.400390625,0,Syndicate Robot-87
1358,49436,Curly Mens,"",Security Officer,"",Curly Mens,Curly Mens,67,140,2,21276.400390625,0,""
1359,49436,Max Murray,"",Head of Security,"",Max Murray,Max Murray,65,141,2,21300.400390625,0,""
1360,49436,maintenance drone (426),"",Cyborg,"",maintenance drone (426),maintenance drone (426),104,139,2,21956,0,""
1361,49436,Marlon Bravo,"",MODE,Nuclear Operative,Marlon Bravo,Zach'ary S'eelig,102,129,2,22097.19921875,0,""
1362,49436,David Garneys,"",Test Subject,"",David Garneys,David Garneys,50,138,2,22616,0,""
1363,49436,Denis Suvorov,"",Test Subject,"",Denis Suvorov,Denis Suvorov,47,137,2,22796,0,""
1364,49436,Steve Anderson,"",Head of Personnel,Traitor,Steve Anderson,Steve Anderson,120,124,2,34216.3984375,0,""
1365,49436,John Don (as Conner Lineman),"",Paramedic,"",John Don,John Don,104,94,2,35156.3984375,0,Leroy White
1366,49436,Calvin Wilson,"",Test Subject,"",Calvin Wilson,Calvin Wilson,19,242,5,38436.3984375,0,M&#39;ark M&#39;rshan
1367,49436,Jeremy Simpson,"",Chaplain,"",Jeremy Simpson,Jeremy Simpson,82,151,2,39436.3984375,0,""
1368,49437,Ink Void,"",Shaft Miner,"",Ink Void,Ink Void,130,213,4,6156.2001953125,0,""
80,49288,Riko De Falco,"",Security Officer,"",Riko De Falco,Riko De Falco,109,95,2,9568,0,""
81,49288,Tahikaeeti,"",Chemist,"",Tahikaeeti,Tahikaeeti,142,139,2,11568.7998046875,0,""
82,49288,Dmitriy Ulyanov,"",Test Subject,"",Dmitriy Ulyanov,Dmitriy Ulyanov,161,158,2,12268,0,""
83,49288,MANHATTAN,"",Clown,"",MANHATTAN,MANHATTAN,152,123,2,12728,0,""
84,49288,Richard Lowe,"",Test Subject,"",Richard Lowe,Richard Lowe,105,101,2,12948,0,Aphelios Tildor
85,49288,Unknown (as Cy Black),"",Technical Assistant,"",Cy Black,Cy Black,134,114,2,13208.400390625,0,Aphelios Tildor
86,49288,Aphelios Tildor,"",Test Subject,"",Aphelios Tildor,Aphelios Tildor,135,123,2,13268.7998046875,0,""
87,49288,Unknown,"",Security Officer,"",Connor Moore,Connor Moore,194,118,2,13269.2001953125,0,""
88,49289,Merk,"",Cyborg,"",Merk,Merk Asacris,123,65,2,0,0,""
89,49289,Issar Hess,"",Xenoarchaeologist,"",Issar Hess,Issar Hess,124,168,6,13381.900390625,0,""
90,49289,Michael Goliafof,"",Chemist,"",Michael Goliafof,Michael Goliafof,139,126,2,14501.900390625,0,""
91,49289,Артемион,"",MODE,Wizard,Артемион,Артемион,139,124,2,14901.900390625,0,""
92,49289,Амши Богоподобная (as Captain),"",MODE,Wizard,Амши Богоподобная,Амши Богоподобная,139,103,2,15401.900390625,0,Амши Богоподобная (as Captain)
93,49289,Unknown,"",MODE,Wizard,Ink of Void,Ink of Void,197,82,2,19001.900390625,0,""
94,49289,Unknown,"",Shaft Miner,"",Russell Hall,Russell Hall,50,126,2,19321.5,0,Osmund Dennis
95,49289,Oldman Kirsan,"",Shaft Miner,"",Oldman Kirsan,Oldman Kirsan,118,171,6,23741.5,0,Oldman Kirsan
96,49289,Crystal Sealis,"",Technical Assistant,"",Crystal Sealis,Crystal Sealis,82,77,2,30821.5,0,""
97,49289,Richard Lowe,"",Test Subject,"",Richard Lowe,Richard Lowe,90,239,1,63502.30078125,0,Calvin Wilson
98,49289,Radik Kuzakin,"",Security Officer,"",Radik Kuzakin,Radik Kuzakin,211,158,6,64081.5,0,""
99,49290,Henry Dolton,"",Shaft Miner,"",Henry Dolton,Henry Dolton,68,104,6,41428.19921875,0,""
100,49290,Katyusha Morozova,"",Medical Doctor,"",Katyusha Morozova,Katyusha Morozova,178,90,5,59028.19921875,0,Otto Schulz
101,49291,Alan Ward,"",Scientist,"",Alan Ward,Alan Ward,123,102,2,88048.8984375,0,""
102,49292,Gyrg-mylin,"",Test Subject,Shadowling,Gyrg-mylin,Vladimir Nesterenko,108,100,2,14006.900390625,0,""
103,49292,Nex,"",Botanist,Shadowling,Nex,Artem Richards,73,128,2,25416.900390625,0,""
104,49292,Toby Bush,"",Bartender,"",Toby Bush,Toby Bush,129,145,2,25597.69921875,0,""
105,49292,May Svitovich,"",Security Officer,"",May Svitovich,May Svitovich,73,127,2,26097.30078125,0,Jack Parts
106,49292,Lynn Young,"",Head of Security,"",Lynn Young,Lynn Young,90,119,2,26517.69921875,0,Jack Parts
107,49292,Popeyg Khalil Ogly,"",Botanist,Thrall,Popeyg Khalil Ogly,Popeyg Khalil Ogly,82,130,2,28397.30078125,0,Popeyg Khalil Ogly
108,49292,Andrew Botushkin,"",Animal,"",Andrew Botushkin,Andrew Botushkin,140,129,2,28797.30078125,0,""
109,49292,Ink Void,"",Shaft Miner,"",Ink Void,Ink Void,128,113,2,33677.30078125,0,Ink Void
110,49292,Troy Orgail,"",Botanist,Thrall,Troy Orgail,Troy Orgail,114,175,2,33997.30078125,1,Rick Shorts (as Gyrg-mylin )
111,49292,Scientist,"",default,"",Scientist,Scientist,68,89,4,35797.30078125,0,""
112,49292,Jack Parts,"",Test Subject,Thrall,Jack Parts,Jack Parts,111,190,2,36197.69921875,0,Cliff Osteen
113,49292,Max Russell,"",Scientist,"",Max Russell,Max Russell,111,177,3,38737.30078125,0,""
114,49292,Bonker,"",Clown,Thrall,Bonker,Bonker,118,153,2,39236.8984375,0,Nick Fox
115,49292,podkid (205),"",default,"",podkid (205),podkid (205),75,136,2,44316.8984375,0,John Don
116,49292,Cliff Osteen,"",Head of Personnel,"",Cliff Osteen,Cliff Osteen,167,164,2,56738.5,0,""
117,49292,Adamantine Golem (995),"",default,"",Adamantine Golem (995),Adamantine Golem (995),53,159,2,62017.69921875,0,""
118,49293,Dinky Doodle,"",Clown,Changeling,Dinky Doodle,Dinky Doodle,86,154,2,26653,0,Unknown (as Willy Graham)
119,49293,Unknown (as Willy Graham),"",Security Officer,"",Willy Graham,Willy Graham,90,246,1,27733,0,Unknown
120,49293,Otto Schulz,"",Head of Personnel,Changeling,Otto Schulz,Otto Schulz,59,120,2,28013,0,Jensen Riggins
121,49293,Dinky Doodle,"",Clown,Changeling,Dinky Doodle,Dinky Doodle,87,233,1,28233,0,Lucas Gibson
122,49294,Georg Selinof,"",Virologist,Abducted,Georg Selinof,Georg Selinof,160,54,2,10124.7001953125,0,Unknown
123,49294,Mothership Xi Agent (as Russell Lauffer),"",MODE,Abductor Agent,Mothership Xi Agent,Mothership Xi Agent,156,88,2,21505.099609375,0,""
124,49294,Donald Lee,"",Recycler,"",Donald Lee,Donald Lee,93,111,2,28364.69921875,0,Donald Lee
125,49294,Russell Hall,"",Internal Affairs Agent,"",Russell Hall,Russell Hall,155,91,2,29944.69921875,0,Russell Hall
126,49294,Anna Smith,"",Scientist,Traitor,Anna Smith,Anna Smith,193,187,6,33085.1015625,0,""
127,49294,Unknown (as Russell Hall),"",Internal Affairs Agent,"",Russell Hall,Russell Hall,153,111,2,34685.1015625,0,Unknown
128,49294,Unknown (as Russell Hall),"",Internal Affairs Agent,"",Russell Hall,Russell Hall,153,111,2,35625.1015625,0,Unknown
129,49294,Maya Foxova,"",Botanist,"",Maya Foxova,Maya Foxova,89,136,2,36713.5,0,Maya Foxova
130,49294,Andrew Botushkin,"",Medical Doctor,"",Andrew Botushkin,Andrew Botushkin,58,116,2,36744.69921875,0,Andrew Botushkin
131,49294,Jose Butterfill,"",Research Assistant,"",Jose Butterfill,Jose Butterfill,170,149,5,36785.1015625,0,""
132,49294,Charles Bunten,"",Scientist,"",Charles Bunten,Charles Bunten,222,210,3,36845.1015625,0,""
133,49294,Dane Blackburn,"",Medical Intern,"",Dane Blackburn,Dane Blackburn,129,134,2,37184.69921875,0,Dane Blackburn
134,49294,John Gardner,"",Station Engineer,"",John Gardner,John Gardner,148,109,2,44005.1015625,0,Edwin Teagarden
135,49294,Ga-Cha,"",Station Engineer,"",Ga-Cha,Ga-Cha,102,72,2,48104.69921875,0,""
136,49294,John Gardner,"",Station Engineer,"",John Gardner,John Gardner,107,72,2,48304.69921875,0,John Gardner
137,49294,Chichakahtakikikayahi,"",Station Engineer,"",Chichakahtakikikayahi,Chichakahtakikikayahi,130,65,2,49204.69921875,0,""
138,49294,Nick Fox,"",Test Subject,"",Nick Fox,Nick Fox,63,154,2,49285.1015625,0,""
139,49294,Justin Burris,"",Scientist,"",Justin Burris,Justin Burris,124,73,2,49564.69921875,0,""
140,49294,Thomas Leech,"",Test Subject,"",Thomas Leech,Thomas Leech,162,107,2,49624.69921875,0,""
141,49294,Unknown,"",Shaft Miner,"",Ink Void,Ink Void,170,209,6,50685.8984375,0,Unknown
142,49294,Jack Armchairovich,"",Botanist,"",Jack Armchairovich,Jack Armchairovich,92,236,1,56465.1015625,0,Jack Armchairovich
143,49295,Unknown (as Otto Schulz),"",Head of Personnel,"",Otto Schulz,Otto Schulz,111,116,2,5305,0,""
144,49295,Unknown (as Persy Watersand),"",Captain,"",Persy Watersand,Persy Watersand,112,115,2,55165,0,Deimos
145,49295,Narvey,"",Cyborg,"",Narvey,FXMC-292,110,134,2,0,0,""
146,49295,Unknown (as Otto Schulz),"",Head of Personnel,"",Otto Schulz,Otto Schulz,204,150,2,56205,0,Deimos
147,49295,Lucas Gibson,"",Mime,Traitor,Slave,Lucas Gibson,165,51,2,56465,0,Zagyg the Sorcelator
148,49295,Seok Drummond,"",Research Director,"",Seok Drummond,Seok Drummond,151,124,2,62945,0,Deimos
149,49296,Juan Williis,"",Chief Engineer,"",Juan Williis,Juan Williis,85,179,2,30677.900390625,0,""
150,49296,Bob Durrell,"",Recycler,"",Bob Durrell,Bob Durrell,105,116,2,96776.703125,0,""
151,49296,Kit Harriman,"",Detective,"",Kit Harriman,Kit Harriman,142,151,2,115158,0,""
152,49297,Issar Hess,"",Xenoarchaeologist,"",Issar Hess,Issar Hess,145,105,2,24631.30078125,0,""
153,49297,Grendel Koster,"",Station Engineer,"",Grendel Koster,Grendel Koster,112,76,2,35850.5,0,""
154,49297,Koudi Cooper,"",Technical Assistant,"",Koudi Cooper,Koudi Cooper,117,140,2,38338.1015625,0,""
155,49297,Duke Anderson,"",Test Subject,"",Duke Anderson,Duke Anderson,152,115,2,44590.5,0,""
156,49297,Unknown (as Vadim Kapustin),"",Librarian,"",Vadim Kapustin,Vadim Kapustin,163,21,1,47490.8984375,0,Not Funny Tajara
157,49297,Unknown (as Johnathan Armstrong),"",Security Officer,"",Johnathan Armstrong,Johnathan Armstrong,97,160,2,48710.8984375,0,Not Funny Tajara
158,49297,Dane Blackburn,"",Medical Intern,"",Dane Blackburn,Dane Blackburn,81,120,2,51250.5,0,Dane Blackburn
159,49297,Eliot Williamson,"",Technical Assistant,"",Eliot Williamson,Eliot Williamson,105,83,2,55010.5,0,""
160,49297,Tredd,"",Cyborg,"",Tredd,Erik Callison,125,176,2,0,0,Daniil Pravashinskiy
161,49297,Nikorasu Daku,"",Botanist,"",Nikorasu Daku,Nikorasu Daku,190,135,2,57770.5,0,Honkopidor
162,49297,Andy Whiteman,"",Test Subject,"",Andy Whiteman,Andy Whiteman,190,133,2,58570.5,0,Charles Bunten
163,49297,Unknown (as Troy Orgail),"",Captain,"",Troy Orgail,Troy Orgail,161,15,1,60390.8984375,0,Vladislav Sokolov
164,49297,Issar Hess,"",Xenoarchaeologist,"",Issar Hess,Issar Hess,81,120,2,60610.8984375,0,Issar Hess
165,49297,Unknown (as Maxwell Lauffer),"",Security Officer,"",Maxwell Lauffer,Maxwell Lauffer,161,20,1,61010.5,0,Daniil Pravashinskiy
166,49297,Troy Orgail,"",Mime,Cultist,Shirra'r Shamira,Shirra'r Shamira,119,135,2,63698.8984375,0,Unknown
167,49297,Honkopidor,"",Cyborg,"",Honkopidor,Tuco Calimantan,119,113,2,0,0,Andy Whiteman
168,49298,Wolter Kefier,"",Psychiatrist,Traitor,Wolter Kefier,Wolter Kefier,115,140,2,13408.900390625,0,""
1369,49437,Unknown (as Jeremy Simpson),"",Scientist,"",Jeremy Simpson,Jeremy Simpson,149,131,2,31177,0,Evgeniy Barabulka
1370,49437,Adamantine Golem (160),"",default,"",Adamantine Golem (160),Adamantine Golem (160),113,180,2,35356.19921875,0,Mori
1371,49437,Icarus,"",Cyborg,"",Icarus,Ashton Whittier,190,136,2,0,0,John Gardner
1372,49437,Kirill Vasanski,"",Station Engineer,Revolutionary,Kirill Vasanski,Kirill Vasanski,99,123,2,46956.19921875,0,Kirill LLisenko
1373,49437,Bill Laborde,"",Xenoarchaeologist,"",Bill Laborde,Bill Laborde,80,160,6,47636.19921875,0,Bill Laborde
1374,49437,Dmitriy Rovel,"",Xenoarchaeologist,"",Dmitriy Rovel,Dmitriy Rovel,77,162,6,47656.19921875,0,""
1375,49437,Kuriu Qlio'kaf,"",Xenoarchaeologist,"",Kuriu Qlio'kaf,Kuriu Qlio'kaf,70,157,6,47756.19921875,0,""
1376,49437,Oldman Kirsan,"",Shaft Miner,Revolutionary,Oldman Kirsan,Oldman Kirsan,140,62,6,49236.6015625,0,""
1377,49437,Seymour Briggs,"",Test Subject,"",Seymour Briggs,Seymour Briggs,150,141,2,51316.19921875,0,""
1378,49437,Igor Zhe,"",Librarian,"",Igor Zhe,Igor Zhe,184,113,2,51416.19921875,0,""
1379,49437,Unknown (as Zach'ary S'eelig),"",Security Officer,"",Zach'ary S'eelig,Zach'ary S'eelig,134,121,2,60057.3984375,0,Norman Normans
1380,49437,Unknown (as Zach'ary S'eelig),"",Security Officer,"",Zach'ary S'eelig,Zach'ary S'eelig,153,111,2,60556.6015625,0,Norman Normans
1381,49437,Norman Normans,"",Station Engineer,"",Norman Normans,Norman Normans,87,43,1,64157,0,Leroy White
1382,49438,Astrid Friedrich,"",Test Subject,"",Astrid Friedrich,Astrid Friedrich,83,140,2,39571,0,""
169,49298,Quumxuqmqoo Zixqilxuq,"",Medical Doctor,Traitor,Quumxuqmqoo Zixqilxuq,Quumxuqmqoo Zixqilxuq,146,43,6,47433.30078125,0,Syndicate Agent
170,49299,Moises Unk,"",Shaft Miner,"",Moises Unk,Moises Unk,183,74,6,6039.39990234375,0,""
171,49299,Gerss Pharengeit,"",Station Engineer,"",Gerss Pharengeit,Gerss Pharengeit,105,73,2,6299.39990234375,0,""
172,49299,Vladislav Sokolov,"",Paramedic,"",Vladislav Sokolov,Vladislav Sokolov,151,110,2,8819.400390625,0,""
173,49299,George Kropotkin,"",Chemist,"",George Kropotkin,George Kropotkin,153,113,2,10419.400390625,0,""
174,49299,Артемилион,"",MODE,Wizard,Артемилион,Артемилион,152,127,2,10799.400390625,0,""
175,49299,Unknown,"",MODE,Wizard,Machine the Powerful,Machine the Powerful,68,154,2,14579.400390625,0,""
176,49299,maintenance drone (548),"",Cyborg,"",maintenance drone (548),maintenance drone (548),120,126,5,25019.400390625,0,maintenance drone (548)
177,49299,maintenance drone (880),"",Cyborg,"",maintenance drone (880),maintenance drone (880),92,132,2,0,0,""
178,49299,Biba,"",Clown,"",Biba,Biba,174,173,2,29079.80078125,0,""
179,49299,maintenance drone (261),"",Cyborg,"",maintenance drone (261),maintenance drone (261),91,70,2,0,0,""
180,49299,maintenance drone (465),"",Cyborg,"",maintenance drone (465),maintenance drone (465),134,133,2,0,0,""
181,49300,Trey Noton (as Captain),"",Recycler,"",Trey Noton,Trey Noton,139,123,2,100686,0,""
182,49301,George Kropotkin,"",Scientist,"",George Kropotkin,George Kropotkin,148,165,3,21201.599609375,0,""
183,49301,Unknown (as Zouo Gauze),"",Test Subject,"",Zouo Gauze,Zouo Gauze,143,135,2,28081.599609375,0,""
184,49301,Unknown (as Otto Schulz),"",Head of Personnel,"",Otto Schulz,Otto Schulz,149,122,2,30641.599609375,0,""
185,49302,Pavel Lemsky,"",Recycler,"",Pavel Lemsky,Pavel Lemsky,91,132,2,183146,0,""
186,49305,Michael Goliafof,"",Recycler,"",Michael Goliafof,Michael Goliafof,85,116,2,18348.099609375,0,""
187,49305,maintenance drone (822),"",Cyborg,"",maintenance drone (822),maintenance drone (822),154,135,2,0,0,""
188,49305,maintenance drone (420),"",Cyborg,"",maintenance drone (420),maintenance drone (420),135,126,2,0,0,""
189,49305,maintenance drone (528),"",Cyborg,"",maintenance drone (528),maintenance drone (528),183,159,2,0,0,""
190,49305,Unknown,"",Head of Security,"",Kaylie Pennington,Kaylie Pennington,131,175,2,40348.1015625,0,Nihilus the Magician (as Kaylie Pennington)
191,49305,Issar Hess,"",Roboticist,"",Issar Hess,Issar Hess,156,134,2,45088.1015625,0,Nihilus the Magician (as Kaylie Pennington)
192,49305,Michael Goliafof,"",Recycler,"",Michael Goliafof,Michael Goliafof,93,111,2,45248.1015625,0,Michael Goliafof
193,49305,Unknown,"",Head of Security,"",Kaylie Pennington,Kaylie Pennington,155,97,2,50128.1015625,0,Curly Mens
194,49305,Bryan Riker,"",Chaplain,"",Bryan Riker,Bryan Riker,190,171,3,55788.1015625,0,Nihilus the Magician (as Kaylie Pennington)
195,49305,Pavel Lemsky,"",Detective,"",Pavel Lemsky,Pavel Lemsky,146,113,2,56508.1015625,0,Nihilus the Magician (as Kaylie Pennington)
196,49305,Unknown (as Kaylie Pennington),"",MODE,Wizard,Nihilus the Magician,Nihilus the Magician,149,108,2,57328.1015625,0,Sivean Doulson
197,49305,Unknown,"",Station Engineer,"",Talon Graham,Talon Graham,204,229,3,61048.1015625,0,MANHATTAN
198,49305,MANHATTAN,"",Clown,"",MANHATTAN,MANHATTAN,54,159,2,61308.1015625,0,Unknown
199,49305,Issac Murphy,"",Research Assistant,"",Issac Murphy,Issac Murphy,59,156,2,61368.1015625,0,Issac Murphy
200,49305,podkid (864),"",default,"",podkid (864),podkid (864),92,244,1,65048.1015625,0,Kembrish
201,49307,Unknown (as Liam O'Shea),"",Research Director,"",Liam O'Shea,Liam O'Shea,168,149,2,19372.5,0,Mon'sher Joshum
202,49307,Biba,"",Cyborg,"",Biba,SINA-587,169,153,2,0,0,Mon'sher Joshum
203,49307,Unknown (as Sergei Petroff),"",Librarian,"",Sergei Petroff,Sergei Petroff,149,138,2,20252.5,0,Mon'sher Joshum
204,49307,Unknown (as Issar Hess),"",Roboticist,"",Issar Hess,Issar Hess,148,134,2,20452.5,0,Mon'sher Joshum
205,49307,Pocket,"",Animal,Changeling,Pocket,Pocket,169,151,2,21212.5,0,""
206,49307,Pocket,"",Animal,Changeling,Pocket,Pocket,180,138,2,23752.5,0,Elizabeth Rubram
207,49307,Hugo Richter,"",Xenoarchaeologist,Changeling,Hugo Richter,Hugo Richter,9,248,6,24352.5,0,Lion Remark
208,49307,Lion Remark,"",Test Subject,"",Lion Remark,Lion Remark,20,148,2,24472.5,0,Hugo Richter
209,49307,Russell Hall,"",Recycler,"",Russell Hall,Russell Hall,132,135,2,33732.5,0,Ms. Nu
1383,49438,Elisabeth Bach,"",Medical Doctor,"",Elisabeth Bach,Elisabeth Bach,167,108,2,47571,0,""
1384,49438,Carson Arcs,"",Janitor,"",Carson Arcs,Carson Arcs,149,115,2,48371,0,""
1385,49438,Vitia Kosoi,"",Botanist,"",Vitia Kosoi,Vitia Kosoi,77,136,2,50311,0,""
1386,49438,Roberto Pinney,"",Station Engineer,"",Roberto Pinney,Roberto Pinney,164,106,2,50711,0,""
1387,49439,maintenance drone (979),"",Cyborg,"",maintenance drone (979),maintenance drone (979),99,109,2,6022.2001953125,0,""
1388,49439,Jose Butterfill,"",Head of Personnel,"",Jose Butterfill,Jose Butterfill,100,116,2,7362.2001953125,0,""
1389,49439,Fulton Turner,"",Security Officer,"",Fulton Turner,Fulton Turner,100,120,2,7862.60009765625,0,""
1390,49439,Lion Remark,"",Test Subject,"",Lion Remark,Lion Remark,77,122,2,8422.599609375,0,""
210,49307,Michael Silverhand,"",Warden,"",Michael Silverhand,Michael Silverhand,132,140,2,33992.5,0,Ms. Nu
211,49307,Unknown,"",Medical Doctor,Changeling,Ms. Nu,Kaylie Pennington,135,140,2,40212.5,0,Michael Silverhand
212,49307,Troy Orgail,"",Botanist,"",Troy Orgail,Troy Orgail,100,167,2,41032.8984375,0,Eugene Angelo
213,49307,Curly Mens,"",Detective,"",Curly Mens,Curly Mens,130,141,2,42352.5,0,""
214,49307,monkey (706),"",default,"",monkey (706),monkey (706),177,166,2,49632.5,0,""
